,address,company
474,北京市海淀区丹棱街1号互联网金融中心八层,狐狸金服（北京）信息科技有限公司
477,北京市丰台区南四环西路186号汉威国际广场四期7号楼2层,北京信远通科技有限公司
479,北京市朝阳区容创路17号时代凌宇大厦,北京时代凌宇科技股份有限公司
480,北京海淀区中关村南大街6号中电信息大厦,北京网录科技有限公司
481,北京市朝阳区望京街8号利星行广场A座戴姆勒大厦8层,利星行(中国)汽车企业管理有限公司
489,北京市朝阳区环球金融中心,北京博睿捷程管理咨询有限责任公司
492,北京市海淀区中关村南大街6号中电信息大厦5层,北京网录科技有限公司
493,北京市朝阳区阜荣街10号望京首开广场5层,智联招聘网
494,北京市海淀区清华科技园,华睿泰科技(北京)有限公司
498,北京市东城区东长安街1号东方广场东三楼1008室,华睿泰科技(北京)有限公司
502,北京市海淀区知春路6号(锦秋国际大厦)17层A02室,北京华道资本投资有限公司
503,北京市海淀区上地信息路1号,北京华纬讯电信技术有限公司
504,北京今日易购电子商务有限公司,北京今日易购电子商务有限公司
505,北京市朝阳区来广营创远路36号院14号楼4层,北京羽乐创新科技有限公司
508,北京市丰台区丰台科技园3号楼,信和汇诚信用管理(北京)有限公司
509,北京市海淀区中关村南三街6号中科资源大厦南楼7层,安投融(北京)网络科技有限公司
511,北京市先农坛体育馆,北京高德体育文化股份有限公司
512,北京朝阳区望京利泽中园二区203号洛娃大厦B座303室 ,北京和润恺安科技发展股份有限公司
514,北京市海淀区五棵松路49号新奥特科技大厦8层,新奥特(北京)视频技术有限公司
515,北京市朝阳区亮马桥路40号21世纪大厦B座4F,杭州释码云信息技术有限公司
516,北京市东城区新中街乙12号A座403,北京爱狄特信息科技有限公司
517,北京市朝阳区八里庄东里1号莱锦创意产业园CN05,唯品会(中国)有限公司
520,北京市海淀区首体南路38号创景大厦B座一层,六维联合信息科技(北京)有限公司
521,北京市朝阳区京顺路5号曙光大厦B座,北京基调网络股份有限公司
522,昆山市玉山镇博士路1588号,昆山云飞企业管理有限公司
528,北京-C立方文创园,京东金融
529,北京市朝阳区大望路地铁站附近,宜信
530,北京市大兴区朝林广场A座,京东商城总部技术
533,北京市北辰世纪中心,京东集团
538,北京市大兴区经海路亦庄京东总部A座,京东金融
540,北京,联想集团有限公司
541,北京市朝阳区建国路88号SOHO现代城,宜信
546,联想西区总部,联想集团有限公司
552,北京朝阳区北辰西路8号北辰世纪中心A座,京东集团
553,北京市朝阳区北辰西路8号北辰世纪中心A座,京东集团
555,北京市海淀区知春路113号银网中心B座1012,海尔集团公司
557,北京,京东集团
560,北京市经济技术开发区东环中路5号,北京新能源汽车股份有限公司
561,北京海淀区海淀中街6号新东方大厦,新东方教育（科技）集团
575,北京市大兴区亦庄京东总部,京东金融
578,北京大兴亦庄京东总部,京东集团
581,北京市亦庄荣华中路19号院朝林广场,京东商城总部技术
582,北京市北辰世纪中心A座,京东集团
583,北京市北辰世纪中心A座 ,京东集团
584,北京市朝阳区北辰西路8号北辰世纪中心A座6层,京东商城
587,北京市亦庄,京东商城
588,北京海淀区知春路银网中心,海尔集团公司
589,联想总部（北京）园区，地址：海淀区西北旺东路10号院,联想集团有限公司
590,北京市大兴区亦庄经济开发区朝林广场A座,京东商城总部技术
609,北京朝阳区soho现代城,宜信
610,北京,京东商城总部
614,亦庄经济开发区科创十一街京东大厦,京东商城
615,北京市海淀区复兴路乙11号梅地亚写字楼八层,中视前卫影视传媒有限公司
616,北京市海淀区首体南路6号新世纪日航饭店写字楼,易鑫集团
617,北京朝阳区金地中心,宜信
619,中关村大街18号科贸写字楼B座1025,新东方教育（科技）集团
622,北京,京东金融
624,北京-亦庄,京东金融
627,北京市朝阳区工人体育场北路 8 号三里屯Soho B 座,北京科锐国际人力资源股份有限公司
628,北京市朝阳区呼家楼新苑4号楼锐创大厦11层,中视前卫影视传媒有限公司
634,北京,一佳(北京)技术咨询有限公司
640,朝林广场,京东商城总部
641,北京市朝阳区工人体育场北路 8 号三里屯Soho B 座2701 号,北京科锐国际人力资源股份有限公司
643,北京市亦庄经济开发区京东集团总部,京东商城总部技术
644,三里屯soho,北京科锐国际人力资源股份有限公司
648,北京亦庄经济技术开发区博兴一路8号,金风科技股份有限公司
649,北京亦庄博兴一路8号/北京五道口,金风科技股份有限公司
650,北京市海淀区海淀黄庄,创维集团有限公司
652,北京海淀区清河中街68号五彩城写字楼7-13层,北京小米通讯技术有限公司
653,北京市海淀区东北旺西路8号院尚东数字山谷B区1号楼,滴滴出行
654,北京市,北京融世纪信息技术有限公司
655,北京市海淀区北京市海淀区知春路7号致真大厦C座11层,欢聚时代（多玩YY）
658,北京市海淀区上地西路8号,中银金融商务有限公司
660,上地十街十号百度大厦,百度在线网络技术(北京)有限公司
661,北京海淀区清河小米总参,北京小米通讯技术有限公司
673,北京，上海,百度在线网络技术(北京)有限公司
675,北京 海淀区北四环西路52号方正国际大厦5层,方正国际软件（北京）有限公司
676,北京市大兴区亦庄博兴一路8号,金风科技股份有限公司
677,北京市海淀区东北旺路8号院尚东·数字山谷A3号楼 ,滴滴出行
679,北京市海淀区东北旺西路8号数字山谷,滴滴出行
682,百度科技园,百度在线网络技术(北京)有限公司
683,北京,北京奇虎科技有限公司
685,百度科技园1号楼,百度在线网络技术(北京)有限公司
696,北京,百度在线网络技术(北京)有限公司
697,北京,金瓜子科技发展(北京)有限公司
699,北京海淀区安宁庄东路72号科利源大厦西门小米六期 ,北京小米通讯技术有限公司
706,海淀区中关村软件园一期广联达大厦,广联达科技股份有限公司
708,北京市海淀区北四环西路68号左岸工社（中关村图书大厦）11层,北京沃赢科技股份有限公司
709,北京市海淀区东北旺西路8号院尚东数字山谷B区3号楼,滴滴出行
710,北京海淀区,顺丰科技有限公司
716,北京市海淀区中关村软件园二期广联达大厦,广联达科技股份有限公司
719,北京,瞬联讯通科技(北京)有限公司
721,北京市海淀区学清路甲8号D座C515,北京百知尚行科技有限公司
727,北京市海淀区软件园西北旺东路10号院2号楼嘀嘀湾流大厦,滴滴出行
728,北京市海淀区东北旺东路57号八维教育学院5号科技楼,金瓜子科技发展(北京)有限公司
729,北京,中国邮政储蓄银行股份有限公司
731,北京,北京融世纪信息技术有限公司
734,北京市海淀区东北旺西路10号院东区17号楼文思海辉大厦,滴滴出行
739,北京市海淀区中关村软件园未名视通研发楼 湾流大厦,滴滴出行
742,北京市海淀区北三环西路43号中航广场,今日头条
746,北京市朝阳区广渠家园5号楼首东国际大厦A座,中软国际科技服务有限公司深圳分公司
747,"Suite 1102A, Tower D, DRC Office Building, No.19 Dongfangdonglu, Chaoyang District,Beijing",Antal International
748,北京亦庄,京东金融
750,工作地当地办公室,北京三快在线科技有限公司
753,北京市西城区金融街,东软集团股份有限公司
754,北京市朝阳区来广营中街甲1号创远路36号院4-6号楼,尚德机构
756,北京市海淀区上地信息路2号国际创业园C栋一层,浪潮集团有限公司
757,北京市海淀区知春路泰跃商务中心2层,北京科锐国际人力资源股份有限公司
763,美国硅谷,京东金融
767,海淀区清华科技园,上海微创软件股份有限公司
768,北京市朝阳区北京市朝阳区八里庄陈家林九号院华腾世纪总部B座3层,北京恒昌利通投资管理有限公司
771,北京市海淀区西二旗西北旺东路互联网创新中心,北京恒昌利通投资管理有限公司
772,北京市海淀区西三旗西北旺东路互联网创新中心,北京恒昌利通投资管理有限公司
775,海淀区上地五街创业路6号,联想集团有限公司
776,广渠家园5号楼首东国际大厦A座7层(D口出，步行300米),中软国际科技服务有限公司深圳分公司
777,北京市朝阳区朝外大街IFC国际财源中心,北京科锐国际人力资源股份有限公司
779,北京市朝阳区大望路,宜信
781,北京市海淀区上地信息路2号创业园C座,浪潮集团有限公司
786,北京市朝阳区酒仙桥路52号院东方科技园1号楼A座,钱包金服(北京)科技有限公司
790,北京市朝阳区北辰西路8号北辰世纪中心A座,京东商城
795,北京市朝阳区光华路7号汉威大厦东区5层A1,北京恒昌利通投资管理有限公司
803,北京,软通动力信息技术(集团)有限公司
812,北京市海淀区知春路63号中国卫星通信大厦,今日头条
817,海淀区上地信息路2号国际创业园C栋,浪潮集团有限公司
826,北京市朝阳区望京东路4号恒电大厦B/C座,北京三快在线科技有限公司
829,北京,Michael Page
830,北京,宝马（中国） 服务有限公司BMW China Services Ltd.
835,北京市亦庄,京东商城总部
838,北京市大兴区亦庄经济开发区荣华中路19号院朝林广场A座,京东商城总部
839,北京市大兴区北京市亦庄经济开发区科创十一街18号院京东集团总部B座,京东商城总部
840,北京市亦庄经济开发区东区科创十一街18号院（经海路与科创十一街交叉口）  京东集团总部大楼,京东商城总部
843,北京市朝阳区望京东路6号望京国际研发园G/F座,北京三快在线科技有限公司
852,北京市亦庄经济开发区科创十一街18号院京东集团总部B座,京东商城总部
854,北京朝阳区北辰世纪中心A座,京东商城总部
856,北京市大兴区京东集团总部大楼,京东商城总部
860,北京市亦庄京东集团总部,京东商城总部
862,北京亦庄京东大厦,京东金融
863,北京建国门内大街中粮广场,我买网
870,亦庄,京东商城总部
874,北京市北辰世纪中心A座,京东商城总部
875,北京市海淀区西二旗中关村软件园互联网创新中心3层,北京恒昌利通投资管理有限公司
877,北京通州区科创十一街18号院京东集团总部,京东商城
878,北京市朝阳区朝外大街16号中国人寿大厦1301,北京科锐国际人力资源股份有限公司
880,北京市经济技术开发区京东集团总部,京东商城
881,北京市朝阳区望京街8号院利星行广场A座戴姆勒大厦,戴姆勒大中华区投资有限公司
